Address,AreaName,Price,lat,lng,postal_code,neighbourhood
"#405 - 2015 SHEPPARD AVE Toronto, ON",Henry Farm,299000,43.775208,-79.336426,M2J 0A8,Sheppard Avenue East
"2655 LAWRENCE AVE E Toronto, ON",Bendale,149000,43.751389,-79.263054,M1P 2S3,Lawrence Avenue East
"#315 - 36 LISGAR ST Toronto, ON",Little Portugal,299900,43.641697,-79.42343100000001,M6J 0A9,Abell Street
"#1 - 3290 MIDLAND AVE Toronto, ON",Agincourt,129000,43.806225,-79.289284,M1V 3L3,Silver Star Boulevard
"#Ph63 - 60 ANN O&#39;REILLY RD Toronto, ON",Port Hope,722000,43.960762,-78.323914,L1A 3V5,Toronto Road
"#238 - 4438 SHEPPARD AVE E Toronto, ON",Agincourt,109988,43.788311,-79.26808199999999,M1S 1V2,Sheppard Avenue East
"#8 G - 1921 EGLINTON AVE E Toronto, ON",Golden Mile,159000,43.726879,-79.28846,M1L 2L6,Eglinton Avenue East
"#601 - 188 DORIS AVE Toronto, ON",Willowdale,328888,43.767403,-79.410599,M2N 3T5,Doris Avenue
"#1217 - 800 LAWRENCE AVE W Toronto, ON",Lawrence Heights,328000,43.714591999999996,-79.452911,M6A 0B1,Lawrence Avenue West
"#5703 - 14 YORK ST Toronto, ON",Downtown,829000,43.641788,-79.381874,M5J 0B1,York Street
"#347 - 8 TELEGRAM MEWS Toronto, ON",Downtown,499900,43.64048,-79.394966,M5V 3Z4,Telegram Mews
"#1305 - 2885 BAYVIEW AVE Toronto, ON",Bayview Village,394900,43.767936999999996,-79.387955,M2K 0A3,Bayview Avenue
"#402 - 159 DUNDAS ST E Toronto, ON",Downtown,339970,43.656807,-79.37509200000001,M5B 0A9,Old Toronto
"#1413 - 323 RICHMOND ST E Toronto, ON",Old Town,339888,43.653217,-79.368378,M5A 4S8,Richmond Street East
"#517 - 181 VILLAGE GREEN SQ Toronto, ON",Agincourt,299000,43.779205,-79.28151700000001,M1S 0K5,Village Green Square
"#902 - 18 HOLMES AVE Toronto, ON",Willowdale,288000,43.778434999999995,-79.41333,M2N 0E1,Holmes Avenue
"#705 - 4101 SHEPPARD AVE E Toronto, ON",Agincourt,269000,43.78344,-79.283562,M1S 3H3,Sheppard Avenue East
"#352 - 151 DAN LECKIE WAY Toronto, ON",Downtown,688800,43.639782000000004,-79.397949,M5V 4B2,Dan Leckie Way
"#2706 - 5168 YONGE ST Toronto, ON",Willowdale,569000,43.769829,-79.413467,M2N 0G1,Yonge Street
"#201 - 760 THE QUEENSWAY AVE Toronto, ON",The Queensway,414900,43.625927000000004,-79.504417,M8Z 1N1,The Queensway
"39 RINGWAY CRES Toronto, ON",Rexdale,689500,43.717667,-79.55246700000001,M9W 1X2,Ringway Crescent
"#427 - 300 MANITOBA ST Toronto, ON",Mimico,343000,43.62421,-79.489449,M8Y 4G9,Manitoba Street
"#619 - 400 ADELAIDE ST E Toronto, ON",Downtown,399000,43.652817,-79.367737,M5A 1N4,Adelaide Street East
"#Ph05 - 4091 SHEPPARD AVE E Toronto, ON",Agincourt,258000,43.783657,-79.28441600000001,M1S 3H2,Sheppard Avenue East
"#6 - 200 MCLEVIN AVE Toronto, ON",Malvern,289000,43.804581,-79.22776800000001,M1B 6A2,Scarborough
"#2808 - 32 DAVENPORT RD Toronto, ON",Midtown Toronto,825000,43.673171999999994,-79.389687,M5R 0B5,Davenport Road
"#2902 - 2167 LAKESHORE BLVD Toronto, ON",Parkdale,510000,43.635578,-79.441345,M6K 3C1,Lake Shore Boulevard West
"#4107 - 45 CHARLES ST E Toronto, ON",Downtown,550000,43.668777,-79.383995,M4Y 1S2,Charles Street East
"#4411 - 12 YORK ST Toronto, ON",Downtown,519900,43.641632,-79.38205,M5J 2T8,Old Toronto
"#1202 - 9 BOGERT AVE Toronto, ON",Lansing,629000,43.760303,-79.411621,M2N 0H3,Bogert Avenue
"#510 - 125 PETER ST Toronto, ON",Downtown,329900,43.648296,-79.39295200000001,M5V 0M3,Peter Street
"#517 - 77 MAITLAND PL Toronto, ON",Downtown,359900,43.665104,-79.3769,M4Y 2V6,Maitland Place
"#1102 - 22 OLIVE AVE Toronto, ON",Willowdale,369000,43.779659,-79.414589,M2N 7G6,Olive Avenue
"#901 - 15 LEGION RD Toronto, ON",Mimico,399000,43.621376,-79.483429,M8V 0B1,Etobicoke
"236 LAWRENCE AVE E Toronto, ON",Midtown Toronto,2898000,43.727759999999996,-79.389961,M4N 1T2,Midtown Toronto
"#510 - 18 PARKVIEW AVE Toronto, ON",Willowdale,549990,43.771309,-79.412926,M2N 5P8,Parkview Avenue
"#Ph102 - 5791 YONGE ST Toronto, ON",Newtonbrook,498800,43.784409000000004,-79.416061,M2M 0A8,Yonge Street
"#1202 - 5791 YONGE ST Toronto, ON",Newtonbrook,458500,43.784409000000004,-79.416061,M2M 0A8,Yonge Street
"32 WESTLEIGH CRES Toronto, ON",Alderwood,899900,43.597782,-79.55234499999999,M8W 3Z7,Westleigh Crescent
"#1506 - 39 SHERBOURNE ST Toronto, ON",Downtown,415000,43.65097,-79.368111,M5A 2P6,Sherbourne Street
"#2204 - 2212 LAKESHORE BLVD W Toronto, ON",Mimico,329990,43.622589000000005,-79.482445,M8V 0A9,Etobicoke
"#2809 - 45 CHARLES ST E Toronto, ON",Downtown,578000,43.668777,-79.383995,M4Y 1S2,Charles Street East
"#1203 - 1910 LAKESHORE BLVD Toronto, ON",Sunnyside,389900,43.636387,-79.466263,M6S,Lake Shore Boulevard West
"#707 - 75 QUEENS WHARF RD Toronto, ON",Downtown,417888,43.638477,-79.397987,M5V 0J8,Housey Street
"#1801 - 60 BYNG AVE Toronto, ON",Willowdale,324900,43.777355,-79.41275,M2N 7K3,Byng Avenue
"#3323 - 275 VILLAGE GREEN SQ Toronto, ON",Agincourt,408000,43.779129,-79.281883,M1S 0K6,Village Green Square
"2906 EGLINTON AVE Toronto, ON",Eglinton East,199999,43.739429,-79.237755,M1J 2E4,Eglinton Avenue East
"#2902 - 9 BOGERT AVE Toronto, ON",Lansing,688000,43.760303,-79.411621,M2N 0H3,Bogert Avenue
"#515 - 101 CHARLES ST E Toronto, ON",Downtown,599000,43.669643,-79.380608,M4Y 0A9,Charles Street East
"#2203 E - 36 LISGAR ST Toronto, ON",Little Portugal,315990,43.641697,-79.42343100000001,M6J 0A9,Abell Street
"#1512 - 352 FRONT ST Toronto, ON",Downtown,390900,43.643485999999996,-79.392303,M5V 0K3,Front Street West
"#504 - 212 ST. GEORGE ST Toronto, ON",Midtown Toronto,409888,43.671065999999996,-79.401443,M5R 2N8,Saint George Street
"#1808 - 60 BYNG AVE Toronto, ON",Willowdale,348000,43.777355,-79.41275,M2N 7K3,Byng Avenue
"#207 - 228 BONIS AVE Toronto, ON",Tam O'Shanter,335000,43.786736,-79.29100799999999,M1T 3W4,Bonis Avenue
"#610 - 637 LAKE SHORE BLVD W Toronto, ON",Niagara,1279000,43.635521000000004,-79.402435,M5V 3J6,Lake Shore Boulevard West
"#3805 - 8 The Esplanade Ave Toronto, ON",Downtown,899000,43.64613,-79.375778,M5E 0A6,Old Toronto
"#3 - 380 Driftwood Ave Toronto, ON",Jane and Finch,300000,43.767052,-79.514549,M3N 2P5,Driftwood Avenue
"70 Struthers St Toronto, ON",Mimico,799900,43.608631,-79.49889399999999,M8V 1Y1,Struthers Street
"#2807 - 90 Park Lawn Rd Toronto, ON",Humber Bay,457000,43.624373999999996,-79.48554200000001,M8Y 0B6,Park Lawn Road
"103 Fishery Rd Toronto, ON",Highland Creek,699900,43.790642,-79.176041,M1C 4H5,Fishery Road
"95 Treetops Crt Toronto, ON",Toronto,650000,43.825737,-79.264999,M1V 2B9,Treetops Court
"21 Wheeling Dr Toronto, ON",Rouge,674900,43.783424,-79.131348,M1C 3X2,Oxhorn Road
"79 Cayuga Ave Toronto, ON",Harwood,319900,43.678585,-79.478516,M6N 2G4,Cayuga Avenue
"#2409 - 44 St Joseph St Toronto, ON",Downtown,399000,43.66592,-79.386963,M4Y 1K1,Saint Joseph Street
"#Sph03 - 50 Bruyeres Mews Toronto, ON",Niagara,378800,43.637432000000004,-79.40136700000001,M5V 0G8,Iannuzzi Street
"23 Temple Ave Toronto, ON",Parkdale,849000,43.636009,-79.427162,M6K 1C7,Temple Avenue
"169 Beaconsfield Ave Toronto, ON",Little Portugal,949000,43.649033,-79.427734,M6J 3J7,Beaconsfield Avenue
"64 Windrush Tr Toronto, ON",Highland Creek,999999,43.788246,-79.17627,M1C 3X9,Windrush Trail
"#1033 - 3045 Finch Ave Toronto, ON",Emery,305000,43.747147,-79.564728,M9M 0A6,North York
"8 Windwood Dr Toronto, ON",Rexdale,660000,43.730843,-79.604576,M9W 6E7,Windwood Drive
"11 Carsbrooke Rd Toronto, ON",Etobicoke West Mall,724900,43.646446000000005,-79.57513399999999,M9C 3B9,Carsbrooke Road
"116 Via Cassia Dr Toronto, ON",Brookhaven - Amesbury,699000,43.696663,-79.494972,M6M 5L3,Via Cassia Drive
"41 Gage Ave Toronto, ON",Bendale,799000,43.749783,-79.25048100000001,M1J 1T6,Kilgreggan Crescent
"72 Great Oak Dr Toronto, ON",Princess - Rosethorn,1499900,43.657866999999996,-79.540031,M9A 1N5,Great Oak Drive
"55 Mimico Ave Toronto, ON",Mimico,799900,43.613209000000005,-79.492088,M8V 1R3,Mimico Avenue
"130 Spring Garden Ave Toronto, ON",Willowdale,2450000,43.765537,-79.405388,M2N 3G5,Spring Garden Avenue
"#516 - 340 Dixon Rd Toronto, ON",Kingsview Village,99900,43.696312,-79.553864,M9R 1T1,Dixon Road
"7 Willowhurst Cres Toronto, ON",Wexford,575000,43.754829,-79.296417,M1R 3R7,Willowhurst Crescent
"19 Humber Ridge Dr Toronto, ON",Sunnylea,950000,43.640625,-79.493217,M8Y 2A1,Humber Ridge Drive
"#410 - 15 Sewells Rd Toronto, ON",Malvern,144900,43.806709000000005,-79.21713299999999,M1B 3V7,Scarborough
"93 Mona Dr Toronto, ON",Lytton Park,4499900,43.714539,-79.416977,M5N 2R3,Mona Drive
"#1110 - 33 University Ave Toronto, ON",Downtown,810000,43.646236,-79.383324,M5J 2S7,York Street
"#1019 - 39 Queens Quay Toronto, ON",Downtown,568888,43.641346,-79.372421,M5E 0A4,Queens Quay East
"7 Harcroft Rd Toronto, ON",Swansea,2950000,43.651108,-79.471924,M6S 2V8,Harcroft Road
"#130 - 2320 Gerrard St Toronto, ON",Upper Beaches,579000,43.685524,-79.29414399999999,M4E 2E1,Gerrard Street East
"#1005 - 205 Frederick St Toronto, ON",Downtown,859000,43.651722,-79.36940799999999,M5A 4V3,Frederick Street
"75 Vanbrugh Ave Toronto, ON",Cliffside,549900,43.709721,-79.255051,M1N 3T1,Vanbrugh Avenue
"#308 - 5940 Yonge St Toronto, ON",Newtonbrook,349000,43.787483,-79.417862,M2M 4M6,Yonge Street
"24 Amiens Rd Toronto, ON",West Hill,550000,43.774227,-79.187302,M1E 3S6,Amiens Road
"#603 - 28 Hollywood Ave Toronto, ON",Willowdale,799000,43.76675,-79.410332,M2N 6R6,Elmwood Avenue
"1 Toba Dr Toronto, ON",York Mills,2588000,43.757267,-79.391624,M2L 2Y1,North York
"140 Fairholme Ave Toronto, ON",Midtown Toronto,1179000,43.715977,-79.441673,M6B 2X2,Fairholme Avenue
"#211 - 360 Ridelle Ave Toronto, ON",Midtown Toronto,229900,43.704834000000005,-79.439888,M6B 1K1,Ridelle Avenue
"#9 - 1947 Lawrence Ave Toronto, ON",Weston,329900,43.702106,-79.507637,M9N 1H2,York
"33 Chelwood Rd Toronto, ON",Ionview,519900,43.725605,-79.273972,M1K 2K5,Chelwood Road
"4609 Kingston Rd Toronto, ON",West Hill,588000,43.774265,-79.181625,M1E 3T5,Kingston Road
"#1001 - 15 Singer Crt Toronto, ON",Bayview Village,649000,43.769484999999996,-79.36891899999999,M2K 0B4,Singer Court
"50 Beckett Ave Toronto, ON",Rustic,1289000,43.715168,-79.503197,M6L 2B3,Beckett Avenue
"#201 - 56 Sidney Belsey Cres Toronto, ON",Mount Dennis,389000,43.692898,-79.506203,M6M 5H9,Sidney Belsey Crescent
"59 New Forest Sq Toronto, ON",L'Amoreaux,899000,43.822521,-79.307266,M1V 2Z6,New Forest Square
"4 Dubarry Ave Toronto, ON",West Hill,669900,43.760811,-79.18306,M1E 3C5,Morningside Avenue
"#903 - 880 Grandview Way Toronto, ON",Willowdale,648880,43.775146,-79.412666,M2N 7A2,Grandview Way
"#44 - 10 Esterbrook Ave Toronto, ON",Don Valley Village,529800,43.779041,-79.35199,M2J 2C2,Esterbrooke Avenue
"41 Archibald Mews Toronto, ON",Bendale,649900,43.753349,-79.264595,M1P 0A5,Archibald Mews
"37 Thirty Second St Toronto, ON",Long Branch,799000,43.595085,-79.531021,M8W 1N4,Ontario
"326 Jaybell Grve Toronto, ON",Rouge,699000,43.792217,-79.13452099999999,M1C 2X4,Jaybell Grove
"161 Harding Blvd Toronto, ON",Birch Cliff,599000,43.694736,-79.26387,M1N 3E1,Harding Boulevard
"138 Andona Cres Toronto, ON",Port Union,529800,43.794605,-79.14389,M1C 5A1,Andona Crescent
"#1804 - 5 Old Sheppard Ave Toronto, ON",Pleasant View,299900,43.777275,-79.337051,M2J 4K3,Old Sheppard Avenue
"#1702 - 65 St Mary St Toronto, ON",Downtown,885000,43.666897,-79.389038,M5S 0A6,Bay Street
"7 East Haven Dr Toronto, ON",Cliffside,599900,43.703185999999995,-79.251564,M1N 1L8,East Haven Drive
"#326 - 36 Via Bagnato Toronto, ON",Lawrence Heights,364900,43.715069,-79.4533,M6A 0B7,Via Bagnato
"#201 - 2 Glamorgan Ave Toronto, ON",Dorset Park,174900,43.769417,-79.28241,M1P 2M8,Scarborough
"3 Bijou Walk Toronto, ON",Mount Dennis,546666,43.686855,-79.490898,M6M 5L7,Bijou Walk
"3 Belle Ayre Blvd Toronto, ON",Mount Pleasant East,799000,43.701283000000004,-79.38310200000001,M4S 2P6,Belle Ayre Boulevard
"#304 - 25 The Esplanade St Toronto, ON",Downtown,789900,43.646164,-79.375038,M5E 1W5,The Esplanade
"144 Kingsdale Ave Toronto, ON",Willowdale,2548000,43.772059999999996,-79.40522,M2N 3W7,Kingsdale Avenue
"78 Provence Tr Toronto, ON",Rexdale,539900,43.755604,-79.606697,M9V 5A4,Provence Trail
"#309 - 1 Palace Pier Crt Toronto, ON",Mimico,459900,43.631432000000004,-79.473564,M8V 2Z6,Palace Pier Court
"#922 - 11753 Sheppard Ave Toronto, ON",Rouge,290000,43.799521999999996,-79.148201,M1B 4T2,Sheppard Avenue East
"#2002 - 2350 Bridletowne Circ Toronto, ON",Milliken,399800,43.800705,-79.317162,M1W 3P6,Warden Avenue
"102 Church Ave Toronto, ON",Willowdale,2699000,43.775288,-79.408012,M2N 4G1,Dudley Avenue
"#4 - 2009 Lawrence Ave Toronto, ON",Weston,449900,43.6996,-79.50972,M9N 3V2,Lawrence Avenue West
"#304 - 60 Sidney Belsey Cres Toronto, ON",Mount Dennis,409000,43.692809999999994,-79.506653,M6M 5J2,Sidney Belsey Crescent
"#1207 - 5765 Yonge St Toronto, ON",Newtonbrook,399900,43.783112,-79.415199,M2M 4H9,Yonge Street
"#3503 - 4968 Yonge St Toronto, ON",Lansing,439000,43.765152,-79.412277,M2N 7G9,Yonge Street
"#1006 - 20 Bloorview Pl Toronto, ON",Don Valley Village,615000,43.774311,-79.359085,M2J 0A6,Bloorview Place
"68 Chambers Ave Toronto, ON",Earlscourt,688000,43.677956,-79.463882,M6N 3M2,Chambers Avenue
"#405 - 600 Fleet St Toronto, ON",Niagara,239000,43.63673,-79.40050500000001,M5V 1B7,Fleet Street
"39 Lyon Heights Rd Toronto, ON",Bendale,829900,43.758427000000005,-79.259102,M1P 3V7,Lyon Heights Road
"414 Melrose St Toronto, ON",Mimico,849000,43.618263,-79.50885799999999,M8Z 1H2,Evans Avenue
"#517 - 8 Mercer St Toronto, ON",Downtown,369900,43.645984999999996,-79.389938,M5V 0C4,Mercer Street
"#14 - 175 Jones Ave Toronto, ON",Leslieville,1313000,43.667384999999996,-79.334412,M4M 3A2,Jones Avenue
"#502 - 170 Sudbury St Toronto, ON",Little Portugal,274900,43.641566999999995,-79.42460600000001,M6J 0A9,Sudbury Street
"325 Broadway Ave Toronto, ON",Sherwood Park,1349000,43.712608,-79.38385,M4P 1W4,Broadway Avenue
"#606 - 240 Scarlett Rd Toronto, ON",Rockcliffe - Smythe,305000,43.675777000000004,-79.507919,M6N 4X4,Scarlett Road
"#114 - 275 Manse Rd Toronto, ON",West Hill,349900,43.767723,-79.174797,M1E 4X8,Manse Road
"#1512 - 330 Mccowan Rd Toronto, ON",Eglinton East,269900,43.737576000000004,-79.238251,M1J 3N3,Landmark Boulevard
"#1010 - 1900 Sheppard Ave Toronto, ON",Jane and Finch,344800,43.740059,-79.50960500000001,M3L 1Y7,Sheppard Avenue West
"22 Hathway Dr Toronto, ON",Bendale,849800,43.767342,-79.257347,M1P 4L5,Hathway Drive
"350 Parkview Ave Toronto, ON",Willowdale,2998000,43.775428999999995,-79.394142,M2N 3Z5,Parkview Avenue
"444 Kingston Road Toronto, ON",Scarborough Village,999000,43.741904999999996,-79.213821,M1M 1R9,Kingston Road
"1 Preston Pl Toronto, ON",North Toronto,1399000,43.726349,-79.39746099999999,M4N 2T1,Old Toronto
"#509 - 816 Lansdowne Ave Toronto, ON",Wallace Emerson,299900,43.665726,-79.447418,M6H 4K6,Toronto
"101 Glen Long Ave Toronto, ON",Glen Park,1538800,43.707947,-79.462692,M6B 2M4,Glengrove Avenue
"#1112 - 80 Alton Towers Circ Toronto, ON",Toronto,318000,43.824078,-79.27377299999999,M1V 5E8,McCowan Road
"320 Morningside Ave Toronto, ON",West Hill,598800,43.773823,-79.188538,M1E 3E7,Morningside Avenue
"3 Honey Dr Toronto, ON",Wexford - Maryvale,600000,43.746807000000004,-79.29888199999999,M1R 3S3,Honey Drive
"#301 - 30 Canterbury Pl Toronto, ON",Willowdale,425000,43.773094,-79.415596,M2N 1X8,Canterbury Place
"#112 - 179 Bleecker St Toronto, ON",Downtown,629000,43.666996000000005,-79.37326800000001,M4X 1L9,Wellesley Street East
"#2008 - 151 Dan Leckie Way Toronto, ON",Downtown,325000,43.639782000000004,-79.397949,M5V 4B2,Dan Leckie Way
"#1105 - 175 Hilda Ave Toronto, ON",Newtonbrook,434900,43.794613,-79.427216,M2M 1V8,Hilda Avenue
"#502 - 127 Queen St Toronto, ON",Downtown,339900,43.651169,-79.384987,M5H 3K6,Queen Street West
"#306 - 1785 Eglinton Ave Toronto, ON",Victoria Village,359000,43.724509999999995,-79.307022,M4A 2Y6,North York
"17 Grover Dr Toronto, ON",Highland Creek,719888,43.796654,-79.179451,M1C 4K8,Grover Drive
"#703 - 160 Alton Towers Circ Toronto, ON",Toronto,229000,43.8269,-79.27565,M1V,Seamist Crescent
"#Th110 - 116 George St Toronto, ON",Downtown,899000,43.652138,-79.371483,M5A 3S2,George Street
"#2305 - 103 The Queensway Ave Toronto, ON",Swansea,498000,43.636292,-79.470467,M6S 5B3,The Queensway
"128 Northcote Ave Toronto, ON",Little Portugal,1059000,43.646023,-79.427406,M6J 3K5,Northcote Avenue
"137 Roncesvalles Ave Toronto, ON",Roncesvalles Village,8500000,43.643359999999994,-79.447777,M6R 2L2,Old Toronto
"38 Pinery Tr Toronto, ON",Malvern,599900,43.807311999999996,-79.227303,M1B 6C2,Pinery Trail
"#512 - 650 Lawrence Ave Toronto, ON",Lawrence Heights,419500,43.717121,-79.441757,M6A 3E8,Lawrence Avenue West
"32 Belanger Cres Toronto, ON",Clairlea - Birchmount,584900,43.702419,-79.27436800000001,M1L 0G1,Belanger Crescent
"38 Warrender Ave Toronto, ON",Princess Margaret,1088000,43.674389,-79.554695,M9B 5Z2,Warrender Avenue
"676 Old Weston Rd Toronto, ON",Silverthorn,699900,43.680458,-79.46653,M6N 3B5,Old Toronto
"#1807 - 3077 Weston Rd Toronto, ON",Humberlea,200000,43.732304,-79.537003,M9M 3A1,Weston Road
"#2215 - 36 Lee Centre St Toronto, ON",Woburn,278000,43.78167,-79.247215,M1H 3J7,Lee Centre Drive
"#216 - 120 Homewood Ave Toronto, ON",Downtown,439900,43.666752,-79.37623599999999,M4Y 2J3,Homewood Avenue
"#3001 - 375 King St Toronto, ON",Downtown,335000,43.645641,-79.39295200000001,M5V 1K1,King Street West
"#708 - 1900 Lakeshore Blvd Toronto, ON",The Beach,369000,43.666252,-79.30499300000001,M4L 6S8,Lake Shore Boulevard East
"23 Commonwealth Ave Toronto, ON",Kennedy Park,675000,43.728794,-79.254074,M1K 4J9,Commonwealth Avenue
"#1008 - 38 The Esplanade St Toronto, ON",Downtown,495000,43.646931,-79.374977,M5E 1A5,The Esplanade
"103 Arundel Ave Toronto, ON",Riverdale,2639000,43.68084,-79.35170699999999,M4K 3A3,Arundel Avenue
"98 Riverdale Ave Toronto, ON",Riverdale,2950000,43.669841999999996,-79.349106,M4K 1C3,Riverdale Avenue
"#1109 - 88 Park Lawn Rd Toronto, ON",Humber Bay,369900,43.624072999999996,-79.48491700000001,M8Y 0B6,Park Lawn Road
"140 Valdor Dr Toronto, ON",Milliken,930000,43.812344,-79.287697,M1V 1R5,Valdor Drive
"#1106 - 155 Legion Rd Toronto, ON",Mimico,343000,43.62381,-79.488022,M8Y 0A1,Legion Road North
"965 Roselawn Ave Toronto, ON",Fairbank,798000,43.701316999999996,-79.44493100000001,M6B 4M9,Roselawn Avenue
"450 Maybank Ave Toronto, ON",Harwood,650000,43.677681,-79.47447199999999,M6N 3S8,Maybank Avenue
"#308 - 38 Joe Shuster Way Toronto, ON",Toronto,279000,43.640335,-79.424477,M6K 0A5,Joe Shuster Way
"#2107 - 4978 Yonge St Toronto, ON",Willowdale,315000,43.765578999999995,-79.41259000000001,M2N 7G8,Yonge Street
"#Ph01 - 15 Vicora Link Way Toronto, ON",Flemingdon Park,320000,43.710968,-79.325294,M3C 1A9,Vicora Linkway
"#607 - 650 Sheppard Ave Toronto, ON",Bathurst Manor,510000,43.755169,-79.441742,M3H 2S5,Sheppard Avenue West
"1503 Danforth Rd Toronto, ON",Bendale,599000,43.750469,-79.244263,M1J 1H5,Danforth Road
"#212 - 80 Alton Towers Circ Toronto, ON",Toronto,319900,43.824078,-79.27377299999999,M1V 5E8,McCowan Road
"#1605 - 260 Heath St Toronto, ON",Midtown Toronto,729000,43.686378000000005,-79.415024,M5P 3L6,Heath Street West
"#1410 - 240 Scarlett Rd Toronto, ON",Rockcliffe - Smythe,458000,43.675777000000004,-79.507919,M6N 4X4,Scarlett Road
"#3010 - 12 York St Toronto, ON",Downtown,549900,43.641632,-79.38205,M5J 2T8,Old Toronto
"#4415 - 386 Yonge St Toronto, ON",Downtown,798800,43.659328,-79.382675,M5G 2K2,Old Toronto
"#307 - 5101 Dundas St Toronto, ON",Islington,429900,43.644779,-79.531929,M9A 1C2,Dundas Street West
"#2705 - 77 Harbour Sq Toronto, ON",Downtown,343000,43.639664,-79.379272,M5J 2T5,Harbour Square
"#1810 - 41 Markbrook Lane Toronto, ON",Rexdale,189900,43.75848,-79.586617,M9V 5E6,Markbrook Lane
"#2614 - 1001 Bay St Toronto, ON",Downtown,765000,43.665546,-79.387245,M5S 3A6,Saint Joseph Street
"#20 - 50 Hargrave Lane Toronto, ON",Midtown Toronto,999990,43.723293,-79.380356,M4N 0A4,Hargrave Lane
"25 Woodthrush Crt Toronto, ON",Bayview Village,2375000,43.783833,-79.381851,M2K 2A9,Woodthrush Court
"#1015 - 8 Hillcrest Ave Toronto, ON",Willowdale,609000,43.767891,-79.411812,M2N,Yonge Street
"#5009 - 12 York St Toronto, ON",Downtown,495000,43.641632,-79.38205,M5J 2T8,Old Toronto
"#1 - 175 Toryork Dr Toronto, ON",Humber Summit,849900,43.757954,-79.557304,M9L 2Y7,North York
"#710 - 1338 York Mills Rd Toronto, ON",Parkwoods - Donalda,205000,43.762363,-79.320976,M3A 3M3,York Mills Road
"#Th47 - 315 Village Green Sq Toronto, ON",Agincourt,499000,43.779129,-79.281883,M1S 0K6,Village Green Square
"#607 - 140 Widdicombe Hill Blvd Toronto, ON",Richview,479900,43.677921000000005,-79.556534,M9R 4B3,Widdicombe Hill Boulevard
"#107 - 78 Harrison Garden Blvd Toronto, ON",Willowdale,558000,43.7561,-79.406914,M2N 7E2,Harrison Garden Boulevard
"#1902 - 105 George St Toronto, ON",Downtown,409900,43.652221999999995,-79.37087199999999,M5A 0L4,Adelaide Street East
"#843 - 1030 King St Toronto, ON",Niagara,559800,43.641579,-79.415901,M6K 0B4,King Street West
"39 Millwick Dr Toronto, ON",Humber Summit,2189000,43.757645000000004,-79.55954,M9L 1Y4,Millwick Drive
"#907 - 205 Wynford Dr Toronto, ON",Wynford-Concorde,399900,43.724548,-79.32543199999999,Canada,North York
"373 Oakwood Ave Toronto, ON",Midtown Toronto,799000,43.68766,-79.438766,M6E 2W1,Oakwood Avenue
"#4102 - 426 University Ave Toronto, ON",Downtown,425000,43.653973,-79.388565,M5G 1S9,Simcoe Street
"#308 - 2000 Islington Ave Toronto, ON",Kingsview Village,439000,43.697365000000005,-79.546089,M9P 3T5,Dixon Road
"#88 - 21 Livonia Pl Toronto, ON",Morningside,329000,43.785278000000005,-79.204994,M1E 4W7,Livonia Place
"#312 - 25 The Esplanade Toronto, ON",Downtown,388800,43.646164,-79.375038,M5E 1W5,The Esplanade
"#413 - 560 Front St Toronto, ON",Downtown,324000,43.641346,-79.400131,M5V 1C1,Front Street West
"268 Mcroberts Ave Toronto, ON",Earlscourt,899900,43.682190000000006,-79.45642099999999,M6E 4P6,McRoberts Avenue
"#1107 - 318 Richmond St Toronto, ON",Downtown,630000,43.649082,-79.39208199999999,M5V 0B4,Richmond Street West
"111 Shady Hollow Dr Toronto, ON",Toronto,688000,43.822731,-79.266121,M1V 2L9,Shady Hollow Drive
"#608 - 250 Manitoba St Toronto, ON",Mimico,549000,43.624485,-79.49047900000001,M8Y 4G8,Manitoba Street
"#410 - 83 Borough Dr Toronto, ON",Bendale,260000,43.772751,-79.260788,M1P 5E4,Borough Drive
"#1916 - 5 Sheppard Ave Toronto, ON",Jane and Finch,439000,43.744011,-79.491524,M3M 3J8,North York
"#1012 - 2285 Lake Shore Blvd Toronto, ON",Mimico,359900,43.618755,-79.485359,M8V 3X9,Lake Shore Boulevard West
"24 Bailey Cres Toronto, ON",Woburn,649999,43.769974,-79.228714,M1G 2P3,Bailey Crescent
"#1410 - 8 Mercer St Toronto, ON",Downtown,380000,43.645984999999996,-79.389938,M5V 0C4,Mercer Street
"#2608 - 300 Bloor St Toronto, ON",Midtown Toronto,579900,43.667389,-79.401871,M9B 6B7,Huron Street
"#903 - 256 Doris Ave Toronto, ON",Willowdale,409000,43.771595,-79.412178,M2N 6X8,Doris Avenue
"5 Portico Dr Toronto, ON",Woburn,799800,43.779441999999996,-79.223587,M1G 3R4,Portico Drive
"#609 - 11 Superior Ave Toronto, ON",Mimico,339900,43.615078000000004,-79.48938000000001,M8V 1C4,Superior Avenue
"#2301 - 33 Empress Ave Toronto, ON",Willowdale,355000,43.769207,-79.412132,M2N 6Y7,North York
"#207 - 628 Fleet St Toronto, ON",Niagara,539000,43.636234,-79.403122,M5V 1A8,Fleet Street
"57 Kendleton Dr Toronto, ON",Rexdale,639900,43.739422,-79.584854,M9V 1T9,Kendleton Drive
"#12 - 761 Bay St Toronto, ON",Downtown,1699000,43.659836,-79.384956,M5G,Bay Street
"#402 - 18 Concorde Pl Toronto, ON",Victoria Village,599500,43.730346999999995,-79.328224,M3C 3N4,North York
"135 Bishop Ave Toronto, ON",Newtonbrook,1339900,43.783802,-79.406174,M2M 1Z6,Bishop Avenue
