Address,AreaName,Price,lat,lng,postal_code,neighbourhood
"#1 A - 150 BEVERLEY ST Toronto, ON",Downtown,1890000,43.654419,-79.394417,M5T 1Y5,Old Toronto
"#4803 - 14 YORK ST Toronto, ON",Downtown,769000,43.641788,-79.381874,M5J 0B1,Old Toronto
"339 College St Toronto, ON",Downtown,129000,43.657162,-79.402672,M5T 1S2,Old Toronto
"830A Sheppard Ave Toronto, ON",Bathurst Manor,995000,43.752811,-79.451485,M3H 2T3,North York
"#A204 - 16 Mallard Rd Toronto, ON",Don Mills,390000,43.747749,-79.348656,M3B 3N1,North York
"#101 - 1189 Dundas St Toronto, ON",Leslieville,59900,43.664757,-79.341347,M4M 0A5,Toronto
"#3107 - 59 Annie Craig Dr Toronto, ON",Mimico,554900,43.624969,-79.478081,M8V 0C4,Etobicoke
"#01 - 21 SIGNAL HILL AVE Toronto, ON",Rexdale,699000,43.752876,-79.624969,M9W 6V8,Etobicoke
"#716 - 60 Berwick Ave Toronto, ON",Midtown Toronto,425000,43.703773,-79.399658,M5P 1H1,Toronto
"#209 - 2550 Bathurst St Toronto, ON",Midtown Toronto,155000,43.706657,-79.427071,M6B 2Z2,Old Toronto
"237 HOLBORNE AVE Toronto, ON",Old East York,599000,43.695709,-79.313354,M4C 2S2,East York
"#2704 - 100 Antibes Dr Toronto, ON",Newtonbrook,448800,43.780666,-79.446335,M2R 3N1,North York
"#1 &amp;2 - 125 SELECT AVE Toronto, ON",Armdale,59000,43.831604,-79.25634,M1V 4A6,Scarborough
"9 GREEN SPRING DR Toronto, ON",Toronto,589768,43.823498,-79.264908,M1V 2A9,Scarborough
"#508 - 60 Haslett Ave Toronto, ON",The Beach,974000,43.674232,-79.307144,M4L 3R2,Old Toronto
"#20 - 67 KIRKDENE DR Toronto, ON",Rouge,899900,43.794567,-79.139496,M1C 2V6,Scarborough
"#314 - 21 Clairtrell Rd Toronto, ON",Willowdale,440000,43.768181,-79.390923,M2N 5J6,North York
"94 JOHN BELL CRES Toronto, ON",Clairlea - Birchmount,699900,43.705116,-79.275864,M1L 0G5,Scarborough
"#2008 - 5001 Finch Ave Toronto, ON",Agincourt,339800,43.807129,-79.26754,M1S 5J9,Scarborough
"256-258 Lansdowne Ave Toronto, ON",Brockton Village,148800,43.651302,-79.440269,M6H 3X9,Old Toronto
"16 Brule Terr Toronto, ON",Swansea,2295000,43.647377,-79.489571,M6S 1M3,Toronto
"6 FALCON LANE Toronto, ON",Highland Creek,1790000,43.786411,-79.168175,M1C 5J5,Scarborough
"#2410 - 105 The Queensway Ave Toronto, ON",Swansea,449000,43.636173,-79.470757,M6S 5B5,Old Toronto
"#317 - 38 Dan Leckie Way Toronto, ON",Downtown,315000,43.637386,-79.398201,M5V 2V6,Old Toronto
"941 Pape Ave Toronto, ON",Old East York,80000,43.686436,-79.347542,M4K 3V4,East York
"#902 - 30 OLD MILL RD Toronto, ON",Old Mill,1799000,43.651253,-79.493347,M8X 0A5,Etobicoke
"113 PORCHESTER DR Toronto, ON",Woburn,499000,43.745411,-79.224709,M1J 2R4,Scarborough
"55 Beverly Hills Dr Toronto, ON",Downsview,199000,43.717987,-79.511543,M3L 1A2,North York
"#11 - 49 HENDON AVE Toronto, ON",Newtonbrook,499900,43.780727,-79.419991,M2M 1A4,North York
"##1 - 45 Overlea Blvd Toronto, ON",Thorncliffe Park,70000,43.705597,-79.345993,M4H 1C3,East York
"#101-105 - 1390 Don Mills Rd Toronto, ON",Don Mills,2499000,43.748322,-79.34655,M3B 3N1,North York
"#628 - 120 Harrison Garden Blvd Toronto, ON",Willowdale,409900,43.757988,-79.403625,M2N 0H1,North York
"#100 - 60 St Clair Ave Toronto, ON",Midtown Toronto,259900,43.687771,-79.396629,M4V 1M7,Toronto
"#605 - 508 Wellington St Toronto, ON",Downtown,298000,43.643326,-79.399147,M5V 1E3,Old Toronto
"#1107 - 5508 YONGE ST Toronto, ON",Willowdale,315000,43.778439,-79.416069,M2N 7L2,North York
"860 Pape Ave Toronto, ON",Old East York,1199900,43.684254,-79.346863,M4K 3T9,East York
"737 Ossington Ave Toronto, ON",Midtown Toronto,85000,43.662281,-79.425575,M6G 1M2,Toronto
"22 * REXDALE BLVD Toronto, ON",Rexdale,900000,43.713955,-79.557671,M9W 5Z3,Etobicoke
"51 Beverly Hills Dr Toronto, ON",Downsview,1299000,43.718197,-79.511131,M3L 1A2,North York
"#513 - 31 FOUR WINDS DR Toronto, ON",Jane and Finch,299900,43.76395,-79.497574,M3J 1K7,Canada
"#401 - 71 Jonesville Cres Toronto, ON",Toronto,289900,43.7248,-79.307953,M4A,North York
"#B1 - 4227 Sheppard Ave Toronto, ON",Agincourt,588000,43.785206,-79.277573,M1S 5H5,Scarborough
"#4603 - 1 King St Toronto, ON",Weston,352800,43.701572,-79.520187,M9N 1K8,York
"#712 - 1 AVONDALE AVE Toronto, ON",Willowdale,388900,43.757996,-79.409592,M2N 7J1,North York
"#1013 - 117 GERRARD ST E Toronto, ON",Downtown,359900,43.660316,-79.376144,M5B 2L4,Old Toronto
"#106 - 1 De Boers Dr Toronto, ON",York University Heights,520000,43.751213,-79.464142,M3J 3E5,North York
"#303 - 19 BARBERRY PL Toronto, ON",Bayview Village,304900,43.766296,-79.384674,M2K 1G9,North York
"663 Danforth Rd Toronto, ON",Scarborough Junction,888888,43.716797,-79.259888,M1K,Scarborough
"#10 - 67 KIRKDENE DR Toronto, ON",Rouge,1100900,43.794567,-79.139496,M1C 2V6,Scarborough
"#212 - 170 FORT YORK BLVD Toronto, ON",Downtown,344900,43.639343,-79.399841,M5V 0E6,Canada
"1150 Sheppard Ave Toronto, ON",York University Heights,249995,43.754265,-79.468536,Canada,North York
"#1011 - 5 FRITH RD Toronto, ON",Jane and Finch,149000,43.745918,-79.515724,M3N 1E9,North York
"#44 - 384 YONGE ST Toronto, ON",Downtown,340000,43.659237,-79.382904,M5B 1S9,Toronto
"469 DANFORTH AVE Toronto, ON",Riverdale,1895000,43.677761,-79.350021,M4K 1P1,Toronto
"#1007 - 18 HOLMES AVE Toronto, ON",Willowdale,355000,43.778435,-79.41333,M2N 0E1,North York
"#101 - 10 Scollard St Toronto, ON",Midtown Toronto,1500000,43.672688,-79.388756,M5R 1E9,Old Toronto
"#03 - 366 BLOOR ST E Toronto, ON",Midtown Toronto,150000,43.672398,-79.377792,M4W 1H4,Old Toronto
"#305 - 75 QUEENS WHARF RD Toronto, ON",Downtown,379888,43.638477,-79.397987,M5V 0J8,Old Toronto
"300 EVANS AVE Toronto, ON",Mimico,195000,43.617649,-79.520203,M8Z 6C8,Etobicoke
"531 PARLIAMENT ST Toronto, ON",Downtown,14500000,43.665607,-79.368355,M4X 1P3,Old Toronto
"#818 - 323 RICHMOND ST E Toronto, ON",Old Town,549888,43.653217,-79.368378,M5A 4S8,Old Toronto
"#404 - 263 WELLINGTON ST W Toronto, ON",Downtown,389000,43.644699,-79.390953,M5V 3E6,Old Toronto
"#928 - 621 KING ST W Toronto, ON",Downtown,349888,43.644012,-79.401154,M5V 1M5,Old Toronto
"#202 - 8 Fieldway Rd Toronto, ON",Islington - City Centre West,379888,43.64286,-79.527222,M8Z 0C3,Etobicoke
"#1201 - 352 FRONT ST W Toronto, ON",Downtown,379900,43.643486,-79.392303,M5V 0K3,Old Toronto
"#126 /12- 3250 MIDLAND AVE Toronto, ON",Agincourt,1058000,43.798389,-79.284401,M1S 3K7,Scarborough
"95 Valecrest Dr Toronto, ON",Edenbridge - Humber Valley,4495000,43.675777,-79.520844,M9A 4P5,Etobicoke
"#505 - 68 MERTON ST Toronto, ON",Midtown Toronto,449990,43.696835,-79.393997,M4S 0A7,Old Toronto
"2422 BLOOR ST W Toronto, ON",Bloor West Village,80000,43.649708,-79.483772,M6S 1P9,Old Toronto
"#802 - 68 CANTERBURY PL Toronto, ON",Willowdale,468000,43.773746,-79.415512,M2N 1Y7,North York
"#403 - 105 GEORGE ST Toronto, ON",Downtown,355000,43.652222,-79.370872,M5A 0L4,Old Toronto
"#B03 - 115 LEBOVIC AVE Toronto, ON",Midtown Toronto,339000,43.705814,-79.402184,M4R 1A4,Old Toronto
"265 DUNN AVE Toronto, ON",Parkdale,105000,43.640736,-79.434357,M6K 2S1,Old Toronto
"#1404 - 32 DAVENPORT RD Toronto, ON",Midtown Toronto,540000,43.673172,-79.389687,M5R 0B5,Old Toronto
"#907 - 750 BAY ST Toronto, ON",Downtown,548800,43.659683,-79.386063,M5G 2J9,Old Toronto
"#1302 - 68 MERTON ST Toronto, ON",Midtown Toronto,468990,43.696835,-79.393997,M4S 0A7,Old Toronto
"5 Irwin Ave Toronto, ON",Downtown,199000,43.666531,-79.385597,M4Y 1K9,Old Toronto
"1196 BLOOR ST W Toronto, ON",Wallace Emerson,68888,43.659431,-79.438057,M6H 1N2,Old Toronto
"#3105 - 101 PETER ST Toronto, ON",Downtown,350000,43.647514,-79.3927,M5V 0G6,Old Toronto
"1396 GERRARD ST S Toronto, ON",Leslieville,1100000,43.672081,-79.323654,M4L 1Z4,Old Toronto
"2560 GERRARD ST E Toronto, ON",Birch Cliff,130000,43.689007,-79.278374,M1N 1W8,Scarborough
"#72 - 384 YONGE ST Toronto, ON",Downtown,435000,43.659237,-79.382904,M5B 1S9,Toronto
"#802 - 127 QUEEN ST E Toronto, ON",Downtown,355000,43.653519,-79.373772,M5C 1S1,Old Toronto
"#5303 - 16 HARBOUR ST Toronto, ON",Downtown,1049900,43.642578,-79.3769,M5J 2Y4,Old Toronto
"#108 - 393 KING ST Toronto, ON",Downtown,1050000,43.652431,-79.362877,M5A 1L3,Old Toronto
"#3612 - 761 BAY ST Toronto, ON",Downtown,530000,43.659836,-79.384956,M5G,Old Toronto
"#1101 - 225 SACKVILLE ST E Toronto, ON",Downtown,319800,43.659824,-79.362724,M5A 0B9,Old Toronto
"#1121 - 386 YONGE ST Toronto, ON",Downtown,578000,43.659328,-79.382675,M5G 2K2,Toronto
"#6 - 2229 KINGSTON RD Toronto, ON",Cliffside,539900,43.704655,-79.251816,M1N 1T8,Scarborough
"92 KING ST E Toronto, ON",Downtown,219000,43.650112,-79.374916,M5C 2V8,Old Toronto
"#903 - 76 SHUTER ST Toronto, ON",Downtown,459800,43.655293,-79.375336,M5B 1B4,Old Toronto
"4 BELLE AYRE BLVD Toronto, ON",Mount Pleasant East,1599900,43.701202,-79.383499,M4S 2P7,Toronto
"#613 - 68 MERTON ST Toronto, ON",Midtown Toronto,450990,43.696835,-79.393997,M4S 0A7,Old Toronto
"48 BROOKDALE AVE Toronto, ON",Bedford Park,1848000,43.729828,-79.405182,M5M 1P3,Old Toronto
"6 WELLESLEY ST W Toronto, ON",Downtown,88000,43.664925,-79.385109,M4Y 1E7,Old Toronto
"31 A WINCHESTER ST Toronto, ON",Downtown,1449000,43.665428,-79.369476,M4X 1A6,Old Toronto
"1129 DUFFERIN ST Toronto, ON",Dovercourt Park,649000,43.663422,-79.436707,M6H 4B7,Old Toronto
"#28 A - 109 MCCAUL ST Toronto, ON",Grange Park,79000,43.653717,-79.390907,M5T 2W7,Old Toronto
"#218 - 151 DAN LECKIE WAY Toronto, ON",Downtown,339000,43.639782,-79.397949,M5V 4B2,Old Toronto
"#908 - 151 DAN LECKIE WAY Toronto, ON",Downtown,438800,43.639782,-79.397949,M5V 4B2,Old Toronto
"3435 YONGE ST Toronto, ON",Teddington Park,2999990,43.733463,-79.404228,M4N 2N1,North York
"17 STADACONA DR Toronto, ON",Englemount - Lawrence,899999,43.734875,-79.434105,M6A 1Y5,North York
"1118 COLLEGE ST Toronto, ON",Brockton Village,59000,43.652569,-79.43309,M6H 1B6,Old Toronto
"#1106 - 238 DORIS AVE Toronto, ON",Willowdale,489000,43.770878,-79.411964,M2N 6W1,North York
"100 WILTSHIRE AVE Toronto, ON",Carleton Village,799000,43.670349,-79.45211,M6N 2V9,Old Toronto
"#602 - 75 QUEENS WHARF RD Toronto, ON",Downtown,449900,43.638477,-79.397987,M5V 0J8,Old Toronto
"#405 - 275 YORKLAND RD Toronto, ON",Henry Farm,329000,43.774746,-79.336929,M2J 1S3,Yorkland Road
"#403 - 68 MERTON ST Toronto, ON",Midtown Toronto,345990,43.696835,-79.393997,M4S 0A7,Old Toronto
"#7 - 1415 KENNEDY RD Toronto, ON",Dorset Park,699000,43.764812,-79.280273,M1P 2L6,Toronto
"84 FOREST GROVE DR Toronto, ON",Bayview Village,6488000,43.779873,-79.372559,M2K 1Z7,North York
"#913 - 55 STEWART ST Toronto, ON",Downtown,624900,43.643246,-79.40126,M5V 2V8,Old Toronto
"#4 - 270 TIMBERBANK BLVD Toronto, ON",L'Amoreaux,465000,43.797626,-79.30674,M1W 2M1,Toronto
"#7 - 30 HARGRAVE LANE Toronto, ON",Midtown Toronto,1319000,43.722679,-79.380157,M4N 0A4,Old Toronto
"4188 FINCH AVE E Toronto, ON",Milliken,230000,43.803909,-79.287033,M1S 4T7,Toronto
"650 SHEPPARD AVE W Toronto, ON",Bathurst Manor,170000,43.755169,-79.441742,M3H 2S5,North York
"2692 EGLINTON AVE E Toronto, ON",Eglinton East,199000,43.736816,-79.248703,M1J 1A8,Toronto
"#107 - 795 EGLINTON AVE E Toronto, ON",Leaside,95000,43.713066,-79.366119,M4G 2L1,East York
"#2101 - 115 OMNI DR Toronto, ON",Bendale,399800,43.771385,-79.260765,M1P 5B4,Scarborough
"25 BELLAMY RD S Toronto, ON",Cliffcrest,799000,43.734745,-79.225739,M1M 3N9,Scarborough
"#2 - 180 NANTUCKET BLVD Toronto, ON",Dorset Park,50000,43.757881,-79.275833,M1P 2N9,Scarborough
"#2302 - 28 EMPRESS AVE Toronto, ON",Willowdale,629900,43.769981,-79.411751,M2N 6Z7,North York
"4250 WESTON RD Toronto, ON",Humber Summit,50900,43.767948,-79.546112,M9L 1R4,North York
"1566 MIDLAND AVE Toronto, ON",Dorset Park,2399000,43.755421,-79.26712,M1P 3C2,Scarborough
"#6 - 85 ELLESMERE RD Toronto, ON",Wexford - Maryvale,145500,43.757442,-79.312546,M1R 4C1,Scarborough
"#B118 - 3272 MIDLAND AVE Toronto, ON",Agincourt,178000,43.805996,-79.287987,M1V 0C7,Scarborough
"#9 - 1220 ELLESMERE RD Toronto, ON",Bendale,398900,43.768902,-79.268333,M1P 2X5,Toronto
"#206 - 2662 BLOOR ST W Toronto, ON",The Kingsway,419000,43.649673,-79.494484,M8X,Toronto
"#419 - 21 CLAIRTRELL RD Toronto, ON",Willowdale,332000,43.768181,-79.390923,M2N 5J6,North York
"#18 - 67 KIRKDENE DR Toronto, ON",Rouge,949900,43.794567,-79.139496,M1C 2V6,Scarborough
"3409 LAKE SHORE BLVD W Toronto, ON",Long Branch,1199000,43.595394,-79.528358,M8W 1N2,Etobicoke
"#1501 - 30 THUNDER GRVE Toronto, ON",Agincourt,329000,43.809391,-79.266144,M1V 4A3,Canada
"#B - 24 VENN CRES Toronto, ON",Silverthorn,990000,43.691364,-79.466621,M6M 1S4,York
"206 B FINCH AVE W Toronto, ON",Willowdale,999000,43.775993,-79.432739,M2R 1M5,North York
"#835 - 125 OMNI DR Toronto, ON",Bendale,418000,43.771309,-79.260719,M1P 5A6,Scarborough
"35 PROSPERITY PTWY Toronto, ON",Malvern,529000,43.811443,-79.219551,M1B 4H3,Scarborough
"4505 SHEPPARD AVE E Toronto, ON",Agincourt,238888,43.78833,-79.264862,M1S 1V3,Scarborough
"#21 - 49 HENDON AVE Toronto, ON",Newtonbrook,489900,43.780727,-79.419991,M2M 1A4,North York
"#4 - 4385 SHEPPARD AVE E Toronto, ON",Agincourt,319500,43.786663,-79.269997,M1S 1T8,Scarborough
"#701 - 80 ALTON TOWERS CIRC Toronto, ON",Toronto,317000,43.824078,-79.273773,M1V 5E8,Scarborough
"2041 EGLINTON AVE W Toronto, ON",Eglinton West,300000,43.694233,-79.456284,M6E 2K4,York
"55 FAIRMEADOW AVE Toronto, ON",St. Andrew - Windfields,3538000,43.757244,-79.398636,M2P 1W8,North York
"37 LAURALYNN CRES Toronto, ON",Agincourt,950000,43.793625,-79.2771,M1S 2H5,Scarborough
"2926 EGLINTON AVE E Toronto, ON",Wexford - Maryvale,85000,43.72538,-79.299232,M1L 2L1,Scarborough
"#8 - 1 STEINWAY BLVD Toronto, ON",Rexdale,359000,43.754097,-79.619812,M9W 6J8,Etobicoke
"#1215 - 15 SINGER CRT Toronto, ON",Bayview Village,332000,43.769485,-79.368919,M2K 0B4,North York
"3289 -91 LAKESHORE BLVD W Toronto, ON",Long Branch,1649000,43.596386,-79.523834,M8W 1M8,Etobicoke
"#405 - 1585 MARKHAM RD Toronto, ON",Malvern,437000,43.792263,-79.237587,M1B 2W1,Scarborough
"#219 - 222 SPADINA AVE Toronto, ON",Downtown,75000,43.650963,-79.397903,M5T 3B3,Old Toronto
"#157 - 4750 YONGE ST Toronto, ON",Toronto,398800,43.761047,-79.410904,L4C 0M5,North York
"#811 - 2 ANNDALE DR Toronto, ON",Willowdale,588800,43.760464,-79.410248,M2N 0G5,North York
"#351 - 4438 SHEPPARD AVE E Toronto, ON",Agincourt,105000,43.788311,-79.268082,M1S 1V2,Scarborough
"#302 - 38 CAMERON ST Toronto, ON",Downtown,387000,43.649567,-79.397865,M5T 0C3,Old Toronto
"#1710 - 100 HAYDEN DR Toronto, ON",Downtown,358000,43.67049,-79.38163,M4Y 3G2,Old Toronto
"2300 John Street Toronto, ON",Thornhill,145000,43.823112,-79.36956,L3T 6G7,Thornhill
"#911 E - 36 LISGAR ST Toronto, ON",Little Portugal,299900,43.641697,-79.423431,M6J 0A9,Old Toronto
"475 D ROGERS RD Toronto, ON",Silverthorn,279900,43.682056,-79.466515,M6M 1B2,York
"#805 - 225 WELLESLEY ST E Toronto, ON",Downtown,385000,43.667324,-79.372574,M4X 1X8,Old Toronto
"# 301 - 45 SUNRISE AVE Toronto, ON",Parma Court,320000,43.71833,-79.303375,M4A 2S3,North York
"#802 - 1030 KING ST W Toronto, ON",Niagara,374000,43.641579,-79.415901,M6K 0B4,Old Toronto
"#3604 - 70 TEMPERANCE ST Toronto, ON",Downtown,329900,43.650372,-79.382347,M5H 3V5,Old Toronto
"#903 - 88 SHEPPARD AVE Toronto, ON",Lansing,364900,43.760658,-79.41581,M2N 1M5,North York
"#2601 - 15 GREENVIEW AVE Toronto, ON",Newtonbrook,334800,43.78017,-79.418251,M2M 4M7,North York
"#108 - 1 CONCORDE GATE Toronto, ON",Victoria Village,119000,43.728821,-79.329216,M3C 3N6,Toronto
"#A121 - 41 LEBOVIC AVE Toronto, ON",Golden Mile,299000,43.723164,-79.289505,M1L 4W1,Scarborough
"#612 - 10 STONEHILL CRT Toronto, ON",Bridlewood,299000,43.79488,-79.313713,M1W 2X8,Scarborough
"#R09 - 2 BLOOR ST E Toronto, ON",Midtown Toronto,249000,43.671066,-79.385742,M4W 1A8,Old Toronto
"#607 - 1638 BLOOR ST W Toronto, ON",High Park North,369900,43.65572,-79.45649,M6P 1A7,Old Toronto
"#714 - 68 MERTON ST Toronto, ON",Midtown Toronto,475000,43.696835,-79.393997,M4S 0A7,Old Toronto
"1889 Queen St Toronto, ON",The Beach,90000,43.668644,-79.305237,M4L 1H3,Old Toronto
"1246 Albion Rd Toronto, ON",Rexdale,749900,43.738457,-79.570892,M9V 1A8,Etobicoke
"236 Nairn Ave Toronto, ON",Earlscourt,2355000,43.683754,-79.451653,M6E 4H4,York
"70 Falaise Rd Toronto, ON",West Hill,579000,43.77354,-79.190689,M1E 3B7,Scarborough
"33 Morland Rd Toronto, ON",Runnymede,725000,43.664024,-79.487305,M6S 2M7,York
"36 Eugene St Toronto, ON",Glen Park,698000,43.70895,-79.468628,M6B 3Z4,York
"40 Danforth Rd Toronto, ON",Oakridge,3900000,43.694927,-79.276337,M1L 3W4,Toronto
"21 Wade Ave Toronto, ON",Wallace Emerson,2900000,43.659016,-79.443916,M6H 1P4,Old Toronto
"34 Richmond Park Blvd Toronto, ON",Agincourt,679000,43.813965,-79.264297,M1V 3B6,Scarborough
"#902 - 61 Town Centre Crt Toronto, ON",Bendale,264900,43.774338,-79.252594,M1P 5C6,Scarborough
"20 Herbert Ave Toronto, ON",The Beach,1095000,43.669979,-79.305237,M4L 3P9,Old Toronto
"161 Baldwin St Toronto, ON",Downtown,129000,43.654774,-79.399788,M5T 1L9,Old Toronto
"6004 Yonge St Toronto, ON",Newtonbrook,188000,43.788799,-79.41777,M2M 3W2,North York
"6 Chauncey Ave Toronto, ON",Sunnylea,1400000,43.637974,-79.521782,M8Z 2Z2,Etobicoke
"154 Shuter St Toronto, ON",Downtown,3250000,43.656151,-79.370743,M5A 1V9,Old Toronto
"#13 - 55 Bloor St Toronto, ON",Downtown,100000,43.669567,-79.388596,M4W 1A6,Old Toronto
"5851 Yonge Rd Toronto, ON",Newtonbrook,180000,43.786041,-79.417038,M2M 3V6,North York
"26 Baldwin St Toronto, ON",Downtown,288000,43.6562,-79.393417,M5T 1L2,Old Toronto
"#C50 - 181 Bay St Toronto, ON",Downtown,99900,43.647144,-79.378792,M5J 2T3,Old Toronto
"127 YONGE ST Toronto, ON",Downtown,369900,43.650906,-79.378456,M5C 1W4,Old Toronto
"#1510 - 36 Lee Centre Dr Toronto, ON",Woburn,246900,43.78167,-79.247215,M1H 3J7,Scarborough
"#304A - 59 Annie Craig Dr Toronto, ON",Mimico,699000,43.624969,-79.478081,M8V 0C4,Etobicoke
"#107 - 1 De Boers Dr Toronto, ON",York University Heights,1500000,43.751213,-79.464142,M3J 3E5,North York
"#2410 - 10 Martha Eaton Way Toronto, ON",Brookhaven,225000,43.697231,-79.490097,M6M 4C2,North York
"#724 - 2885 Bayview Ave Toronto, ON",Bayview Village,534998,43.767937,-79.387955,M2K 0A3,North York
"31 Marina Ave Toronto, ON",Long Branch,1499000,43.593056,-79.534187,M8W 1K4,Etobicoke
"2167 Lake Shore Blvd Toronto, ON",Parkdale,330000,43.635578,-79.441345,M6K 3C1,Old Toronto
"2167 Lake Shore Blvd Toronto, ON",Parkdale,270000,43.635578,-79.441345,M6K 3C1,Old Toronto
"528 Rogers Rd Toronto, ON",Silverthorn,65000,43.682381,-79.468735,M6M 1B3,York
"#319 - 551 The West Mall Toronto, ON",Etobicoke West Mall,329900,43.651909,-79.569687,M9C 1G7,Etobicoke
"18 Mosque Cres Toronto, ON",Rexdale,649000,43.732437,-79.591125,M9V 4J2,Etobicoke
"9 Fenwood Hts Toronto, ON",Cliffcrest,2599000,43.720974,-79.225662,M1M 2V6,Scarborough
"4 Chauncey Ave Toronto, ON",Sunnylea,1400000,43.63802,-79.521591,M8Z 2Z2,Etobicoke
"#F10 - 200 Bay St Toronto, ON",Downtown,300000,43.646442,-79.380081,M5J 2T6,Old Toronto
"6 Wilket Rd Toronto, ON",York Mills,7600000,43.746357,-79.382523,M2L 1N6,North York
"153 DUNN AVE Toronto, ON",Parkdale,2200000,43.63681,-79.432549,M6K 2R8,Old Toronto
"#412 - 775 KING ST W Toronto, ON",Niagara,395000,43.643013,-79.406204,M5V 2K3,Old Toronto
"1 YONGE ST Toronto, ON",Downtown,129000,43.642742,-79.374107,M5E 1W7,Yonge Street
"16 YONGE ST Toronto, ON",Downtown,90000,43.643227,-79.37619,M5E 2A1,Old Toronto
"#204 - 311 Richmond St Toronto, ON",Old Town,349900,43.653126,-79.369339,M5A 1P2,Old Toronto
"#2007 - 155 Yorkville Ave Toronto, ON",Midtown Toronto,559000,43.670319,-79.394432,M5R 1C4,Old Toronto
"#409 - 390 Dixon Rd Toronto, ON",Kingsview Village,149900,43.695709,-79.557632,M9R 4B9,Etobicoke
"#A203 - 16 Mallard Rd Toronto, ON",Don Mills,278000,43.747749,-79.348656,M3B 3N1,North York
"#103 - 1 York Gate Blvd Toronto, ON",Jane and Finch,185000,43.758179,-79.519676,M3N 3A1,North York
"157 Kingslake Rd Toronto, ON",Don Valley Village,1268000,43.788349,-79.343178,M2J 3G4,North York
"#711 - 55 Regent Park Blvd Toronto, ON",Downtown,243900,43.659454,-79.360992,M5A 2B7,Old Toronto
"313 Cummer Ave Toronto, ON",Newtonbrook,1788000,43.79002,-79.40284,M2M 2E8,North York
"#1210 - 60 Byng Ave Toronto, ON",Willowdale,459000,43.777355,-79.41275,M2N 7K3,North York
"#4011 - 80 John St Toronto, ON",Downtown,1345800,43.646809,-79.390182,M5V 3X4,Old Toronto
"#602 - 127 Queen St Toronto, ON",Downtown,419900,43.651169,-79.384987,M5H 3K6,Old Toronto
"#506 - 27 Rean Dr Toronto, ON",Bayview Village,314900,43.767689,-79.382263,M2K 0A6,Rean Drive
"1871 O&#39;connor Dr Toronto, ON",Toronto,99000,43.653225,-79.383186,M5G 1P5,Old Toronto
"100 Old Mill Rd Toronto, ON",Old Mill,4588000,43.650284,-79.498947,M8X 1G9,Toronto
"2010 Lawrence Ave Toronto, ON",Weston,164888,43.701397,-79.511627,M9N 1H4,York
"#1512 - 8 Park Rd Toronto, ON",Midtown Toronto,449000,43.671303,-79.384689,M4W 1A8,Old Toronto
"#D33 - 2761 Markham Rd Toronto, ON",Rouge,399000,43.821304,-79.246292,M1X 0A4,Scarborough
"125 Highland Cres Toronto, ON",York Mills,3300000,43.744301,-79.387367,M2L 1H2,North York
"3471 Yonge St Toronto, ON",Teddington Park,89000,43.734268,-79.404373,M4N 2N3,North York
"#303 - 222 Finch Ave Toronto, ON",Willowdale,329900,43.775791,-79.434486,M2R 1M6,North York
"#1406 - 298 Jarvis St Toronto, ON",Downtown,540000,43.661133,-79.376541,M5B 2M4,Old Toronto
"834 Bloor St Toronto, ON",Midtown Toronto,99000,43.662601,-79.423729,M6G 1M2,Old Toronto
"#322 - 29 Queens Quay Toronto, ON",Downtown,969900,43.642273,-79.372704,M5E 1L7,Toronto
"962 College St Toronto, ON",Dufferin Grove,139900,43.653599,-79.427399,M6H 1A5,Old Toronto
"#402 - 2737 Keele St Toronto, ON",Downsview,259900,43.72578,-79.480759,M3M 2E9,North York
"57 Ettrick Cres Toronto, ON",Pelmo Park,1299900,43.711792,-79.511017,M9N 2K7,North York
"711 Queen St Toronto, ON",West Queen West,2550000,43.646584,-79.405861,M6J 1E6,Old Toronto
"3255 Dufferin St Toronto, ON",Yorkdale,115000,43.720497,-79.456047,M6A 2T2,North York
"#1409 - 120 Harrison Garden Blvd Toronto, ON",Willowdale,529900,43.757988,-79.403625,M2N 0H1,North York
"355 Rexdale Blvd Toronto, ON",Rexdale,1199900,43.715092,-79.586617,M9W 1R9,Etobicoke
"2721 Yonge St Toronto, ON",Midtown Toronto,65000,43.717457,-79.400139,M4N 2J2,Old Toronto
"#1 - 395 Keele St Toronto, ON",The Junction,69000,43.666023,-79.464569,M6P 2K9,York
"#406 - 421 Bloor St Toronto, ON",Downtown,229500,43.666409,-79.404961,M5S 1X6,Old Toronto
"#405 - 3852 Finch Ave Toronto, ON",Milliken,175000,43.800751,-79.300117,M1T 3T9,Scarborough
"333 Spadina Ave Toronto, ON",Downtown,2300000,43.654728,-79.398453,M5T 2E9,Old Toronto
"118 Glen Long Ave Toronto, ON",Glen Park,1679900,43.707783,-79.464478,M6B 2M5,North York
"250 Ferrand Dr Toronto, ON",Flemingdon Park,259000,43.719769,-79.331573,M3C 3G8,North York
"1675 Bloor St Toronto, ON",High Park-Swansea,75000,43.655251,-79.456726,M6P 1A6,Old Toronto
"831 Glencairn Ave Toronto, ON",Glen Park,55000,43.708748,-79.443909,M6B 3J4,Toronto
"730 Danforth Ave Toronto, ON",Riverdale,129000,43.67952,-79.342903,M4J 1L5,Old Toronto
"#1114 - 105 George St Toronto, ON",Downtown,359900,43.652222,-79.370872,M5A 0L4,Old Toronto
"31 Knightswood Rd Toronto, ON",York Mills,14800000,43.739323,-79.391823,M4N 2H2,North York
